CONT_ID,marital_divorced,marital_married,marital_single,marital_unknown,education_Basic,education_high_school,education_professional_course,education_university_degree,education_unknown,housing_no,housing_unknown,housing_yes,loan_no,loan_unknown,loan_yes,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed
37278,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
49679,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
46339,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
4301,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
50625,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
47330,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46430,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
19518,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
6889,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
19855,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
34678,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
24880,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
23594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16306,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9155,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40467,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
31296,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
22223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12662,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
41794,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4991,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
29416,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
33702,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
43581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20382,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
34146,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1400,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
46985,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
44415,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35892,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
19600,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
7025,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5153,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
25726,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
33958,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
30576,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2966,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16414,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50678,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
18049,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9607,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
40041,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9945,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
47028,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
8206,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49617,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
35915,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
35021,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
29410,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
21472,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
25078,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14683,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4109,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
8156,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2972,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
194,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
44798,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32415,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
32326,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3383,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7906,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
39507,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
14227,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
37329,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
5589,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
48667,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
12108,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
42046,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
15758,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17061,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
37151,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
45707,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
44253,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8159,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
30874,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
28375,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
49733,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
15532,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
25945,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43919,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
41461,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
19834,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
28443,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
11129,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
6842,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
32902,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21753,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
15201,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5633,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
12306,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23347,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
49881,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
18566,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
27107,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
18031,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
32180,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17355,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7292,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3155,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
9699,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
36958,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38366,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
48163,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
26161,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
5070,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8788,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
25190,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
26196,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
47483,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
983,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
43711,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
15639,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47955,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39106,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
49925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6441,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
13253,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5424,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24378,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
42658,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
40428,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
20265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25471,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
7623,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
34057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9066,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
26724,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
49799,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
10628,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
345,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2065,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39574,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
28848,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
25509,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
25144,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2079,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
46608,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42166,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
15229,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
4517,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
36022,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
26174,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16147,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19124,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
34238,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
41821,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
26629,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
27174,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
21657,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
44850,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
33452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30277,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
910,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
46555,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39278,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15005,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
18588,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
949,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
49582,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
42929,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
41915,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
12699,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
42539,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
10448,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
47695,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
24472,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34279,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
49939,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
11841,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46872,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10146,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
42314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20965,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
18822,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9679,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28406,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
25605,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
33634,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46398,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
6917,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11126,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
25151,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
32515,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3114,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
32919,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
27524,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
11662,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
40554,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
31001,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23730,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
16056,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
10489,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
49477,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28248,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
6595,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
31009,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
38892,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8163,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
28995,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
31827,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
20297,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36496,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
49460,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
28090,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
37525,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30724,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
42199,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
39502,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
16108,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
26027,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
13890,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
20864,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1220,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
16901,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
9918,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
9199,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
26823,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
26564,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
713,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
35711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3283,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
22142,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
11123,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15517,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10666,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
25249,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
45501,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5007,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5872,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
24774,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37398,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
29420,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
47064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25301,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
28725,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
26255,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
17569,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
21492,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
16446,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
40374,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17571,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
24181,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24568,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
21105,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
17750,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1787,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5033,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
28987,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2380,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
26184,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
38332,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25613,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
34638,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
29242,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
11202,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
27883,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41296,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
7834,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
770,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
23581,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19382,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
22632,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23184,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
4953,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49924,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
18942,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
40157,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
794,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
32506,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23453,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24932,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26041,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
48684,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2392,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17177,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
46333,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
24366,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46351,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
30915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39925,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
19300,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
24283,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
31306,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
548,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
33954,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
41949,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
34464,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28689,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
44669,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
21834,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2696,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
154,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
31857,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
32448,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
33227,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1604,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
48827,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
34322,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27929,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
33126,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
29834,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
36938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15840,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
19248,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5442,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
43338,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13458,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
42689,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27269,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3432,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
